"length","ticks","seconds"
1247261,298273,0.298273
1248262,269857,0.269857
1249263,269507,0.269507
1250264,270718,0.270718
1251265,268645,0.268645
1252266,273879,0.273879
1253267,272892,0.272892
1254268,270120,0.27012
1255269,273300,0.2733
1256270,275263,0.275263
1257271,275280,0.27528
1258272,345494,0.345494
1259273,304524,0.304524
1260274,300604,0.300604
1261275,284489,0.284489
1262276,304009,0.304009
1263277,271161,0.271161
1264278,274512,0.274512
1265279,312967,0.312967
1266280,274212,0.274212
1267281,269464,0.269464
1268282,337582,0.337582
1269283,280499,0.280499
1270284,280222,0.280222
1271285,354405,0.354405
1272286,271400,0.2714
1273287,271257,0.271257
1274288,286186,0.286186
1275289,329639,0.329639
1276290,315553,0.315553
1277291,296744,0.296744
1278292,292068,0.292068
1279293,278977,0.278977
1280294,283162,0.283162
1281295,276520,0.27652
1282296,277268,0.277268
1283297,342564,0.342564
1284298,320244,0.320244
1285299,273238,0.273238
1286300,273713,0.273713
1287301,330843,0.330843
1288302,280966,0.280966
1289303,283033,0.283033
1290304,301356,0.301356
1291305,292791,0.292791
1292306,284971,0.284971
1293307,284914,0.284914
1294308,314058,0.314058
1295309,390679,0.390679
1296310,342301,0.342301
1297311,305819,0.305819
1298312,293484,0.293484
1299313,278495,0.278495
1300314,277302,0.277302
1301315,282077,0.282077
1302316,336956,0.336956
1303317,307619,0.307619
1304318,292056,0.292056
1305319,316903,0.316903
1306320,285856,0.285856
1307321,295191,0.295191
1308322,285832,0.285832
1309323,292045,0.292045
1310324,303744,0.303744
1311325,342671,0.342671
1312326,283860,0.28386
1313327,286710,0.28671
1314328,297511,0.297511
1315329,281428,0.281428
1316330,282553,0.282553
1317331,291362,0.291362
1318332,281572,0.281572
1319333,282216,0.282216
1320334,313095,0.313095
1321335,332626,0.332626
1322336,282309,0.282309
1323337,289637,0.289637
1324338,283086,0.283086
1325339,283825,0.283825
1326340,291471,0.291471
1327341,343764,0.343764
1328342,286514,0.286514
1329343,319320,0.31932
1330344,285399,0.285399
1331345,300320,0.30032
1332346,359977,0.359977
1333347,325424,0.325424
1334348,291465,0.291465
1335349,300179,0.300179
1336350,286365,0.286365
1337351,294977,0.294977
1338352,377582,0.377582
1339353,318875,0.318875
1340354,301573,0.301573
1341355,300846,0.300846
1342356,300382,0.300382
1343357,296916,0.296916
1344358,295682,0.295682
1345359,295514,0.295514
1346360,302404,0.302404
1347361,296722,0.296722
1348362,295904,0.295904
1349363,298713,0.298713
1350364,292023,0.292023
1351365,307222,0.307222
1352366,297032,0.297032
1353367,295062,0.295062
1354368,290195,0.290195
1355369,337436,0.337436
1356370,302154,0.302154
1357371,290582,0.290582
1358372,298201,0.298201
1359373,296051,0.296051
1360374,291448,0.291448
1361375,301450,0.30145
1362376,292004,0.292004
1363377,292834,0.292834
1364378,297721,0.297721
1365379,330860,0.33086
1366380,293550,0.29355
1367381,300252,0.300252
1368382,305379,0.305379
1369383,294550,0.29455
1370384,300109,0.300109
1371385,297564,0.297564
1372386,294758,0.294758
1373387,310090,0.31009
1374388,303209,0.303209
1375389,295151,0.295151
1376390,300778,0.300778
1377391,298517,0.298517
1378392,303650,0.30365
1379393,309996,0.309996
1380394,305075,0.305075
1381395,296759,0.296759
1382396,305433,0.305433
1383397,308901,0.308901
1384398,299422,0.299422
1385399,303467,0.303467
1386400,377024,0.377024
1387401,331532,0.331532
1388402,316995,0.316995
1389403,318216,0.318216
1390404,308166,0.308166
1391405,333813,0.333813
1392406,312627,0.312627
1393407,313134,0.313134
1394408,315775,0.315775
1395409,300907,0.300907
1396410,300350,0.30035
1397411,316707,0.316707
1398412,319576,0.319576
1399413,319692,0.319692
1400414,310723,0.310723
1401415,300999,0.300999
1402416,362012,0.362012
1403417,398020,0.39802
1404418,305074,0.305074
1405419,316896,0.316896
1406420,304156,0.304156
1407421,303967,0.303967
1408422,309894,0.309894
1409423,357939,0.357939
1410424,304459,0.304459
1411425,374218,0.374218
1412426,350567,0.350567
1413427,342179,0.342179
1414428,388467,0.388467
1415429,307475,0.307475
1416430,309818,0.309818
1417431,305782,0.305782
1418432,306586,0.306586
1419433,309934,0.309934
1420434,306725,0.306725
1421435,307132,0.307132
1422436,321035,0.321035
1423437,309043,0.309043
1424438,402120,0.40212
1425439,355556,0.355556
1426440,324987,0.324987
1427441,315998,0.315998
1428442,321923,0.321923
1429443,329771,0.329771
1430444,325984,0.325984
1431445,310206,0.310206
1432446,309515,0.309515
1433447,318675,0.318675
1434448,336568,0.336568
1435449,319062,0.319062
1436450,313889,0.313889
1437451,335196,0.335196
1438452,314549,0.314549
1439453,311751,0.311751
1440454,325926,0.325926
1441455,402339,0.402339
1442456,311915,0.311915
1443457,311218,0.311218
1444458,319534,0.319534
1445459,311567,0.311567
1446460,314347,0.314347
1447461,366086,0.366086
1448462,403266,0.403266
1449463,321089,0.321089
1450464,312909,0.312909
1451465,313976,0.313976
1452466,394744,0.394744
1453467,363547,0.363547
1454468,360970,0.36097
1455469,354701,0.354701
1456470,313661,0.313661
1457471,316657,0.316657
1458472,314574,0.314574
1459473,315833,0.315833
1460474,367376,0.367376
1461475,315977,0.315977
1462476,325205,0.325205
1463477,337285,0.337285
1464478,316455,0.316455
1465479,320111,0.320111
1466480,317676,0.317676
1467481,317356,0.317356
1468482,365597,0.365597
1469483,373158,0.373158
1470484,320915,0.320915
1471485,322755,0.322755
1472486,317758,0.317758
1473487,324004,0.324004
1474488,319062,0.319062
1475489,318613,0.318613
1476490,323031,0.323031
1477491,319694,0.319694
1478492,318822,0.318822
1479493,323325,0.323325
1480494,319789,0.319789
1481495,319896,0.319896
1482496,330358,0.330358
1483497,319786,0.319786
1484498,408163,0.408163
1485499,423597,0.423597
1486500,331262,0.331262
1487501,330219,0.330219
1488502,321479,0.321479
1489503,322274,0.322274
1490504,325184,0.325184
1491505,321715,0.321715
1492506,328316,0.328316
1493507,371760,0.37176
1494508,366436,0.366436
1495509,355409,0.355409
1496510,325933,0.325933
1497511,355150,0.35515
1498512,325690,0.32569
1499513,323453,0.323453
Total test time: -1488.44
