"length","ticks","seconds"
2194015,302425,0.302425
2196015,298653,0.298653
2198015,306694,0.306694
2200015,301240,0.30124
2202015,304930,0.30493
2204015,301752,0.301752
2206015,299364,0.299364
2208015,307169,0.307169
2210015,299694,0.299694
2212015,303230,0.30323
2214015,307640,0.30764
2216015,300699,0.300699
2218015,300085,0.300085
2220015,299443,0.299443
2222015,309264,0.309264
2224015,300724,0.300724
2226015,302018,0.302018
2228015,304062,0.304062
2230015,303292,0.303292
2232015,304771,0.304771
2234015,308073,0.308073
2236015,307992,0.307992
2238015,311330,0.31133
2240015,298145,0.298145
2242015,308120,0.30812
2244015,305749,0.305749
2246015,300112,0.300112
2248015,309204,0.309204
2250015,307936,0.307936
2252015,312492,0.312492
2254015,303074,0.303074
2256015,307638,0.307638
2258015,313392,0.313392
2260015,307981,0.307981
2262015,306867,0.306867
2264015,314288,0.314288
2266015,314574,0.314574
2268015,313917,0.313917
2270015,313798,0.313798
2272015,316649,0.316649
2274015,311320,0.31132
2276015,309811,0.309811
2278015,315753,0.315753
2280015,313868,0.313868
2282015,320876,0.320876
2284015,314901,0.314901
2286015,316607,0.316607
2288015,308628,0.308628
2290015,307945,0.307945
2292015,316247,0.316247
2294015,324806,0.324806
2296015,316868,0.316868
2298015,320209,0.320209
2300015,315322,0.315322
2302015,314021,0.314021
2304015,316560,0.31656
2306015,322243,0.322243
2308015,315641,0.315641
2310015,313310,0.31331
2312015,312108,0.312108
2314015,320458,0.320458
2316015,324321,0.324321
2318015,331913,0.331913
2320015,313459,0.313459
2322015,318807,0.318807
2324015,324908,0.324908
2326015,318201,0.318201
2328015,321829,0.321829
2330015,315559,0.315559
2332015,316261,0.316261
2334015,319056,0.319056
2336015,326221,0.326221
2338015,324049,0.324049
2340015,325079,0.325079
2342015,320925,0.320925
2344015,323435,0.323435
2346015,319769,0.319769
2348015,322168,0.322168
2350015,323524,0.323524
2352015,316723,0.316723
2354015,326507,0.326507
2356015,323074,0.323074
2358015,326522,0.326522
2360015,324554,0.324554
2362015,322849,0.322849
2364015,329156,0.329156
2366015,337590,0.33759
2368015,324234,0.324234
2370015,328499,0.328499
2372015,335523,0.335523
2374015,332790,0.33279
2376015,325343,0.325343
2378015,328891,0.328891
2380015,332208,0.332208
2382015,320898,0.320898
2384015,334558,0.334558
2386015,325346,0.325346
2388015,326715,0.326715
2390015,328965,0.328965
2392015,328150,0.32815
2394015,335598,0.335598
2396015,326294,0.326294
2398015,330051,0.330051
2400015,334043,0.334043
2402015,340985,0.340985
2404015,332728,0.332728
