"length","ticks","seconds"
1245015,302616,0.302616
1246015,298792,0.298792
1247015,312253,0.312253
1248015,306413,0.306413
1249015,306928,0.306928
1250015,304035,0.304035
1251015,306199,0.306199
1252015,302688,0.302688
1253015,305490,0.30549
1254015,304083,0.304083
1255015,306047,0.306047
1256015,303970,0.30397
1257015,310425,0.310425
1258015,307278,0.307278
1259015,311488,0.311488
1260015,306397,0.306397
1261015,298020,0.29802
1262015,308618,0.308618
1263015,299158,0.299158
1264015,305726,0.305726
1265015,301742,0.301742
1266015,306657,0.306657
1267015,312076,0.312076
1268015,312643,0.312643
1269015,304105,0.304105
1270015,297903,0.297903
1271015,300311,0.300311
1272015,308308,0.308308
1273015,312483,0.312483
1274015,311663,0.311663
1275015,307889,0.307889
1276015,310391,0.310391
1277015,301824,0.301824
1278015,304212,0.304212
1279015,311507,0.311507
1280015,310539,0.310539
1281015,303192,0.303192
1282015,306512,0.306512
1283015,303617,0.303617
1284015,305581,0.305581
1285015,314440,0.31444
1286015,311207,0.311207
1287015,309866,0.309866
1288015,314272,0.314272
1289015,320707,0.320707
1290015,316151,0.316151
1291015,314041,0.314041
1292015,312653,0.312653
1293015,315797,0.315797
1294015,311232,0.311232
1295015,314882,0.314882
1296015,319639,0.319639
1297015,315006,0.315006
1298015,318450,0.31845
1299015,312458,0.312458
1300015,311994,0.311994
1301015,316100,0.3161
1302015,315705,0.315705
1303015,319627,0.319627
1304015,318258,0.318258
1305015,308361,0.308361
1306015,314227,0.314227
1307015,311069,0.311069
1308015,311560,0.31156
1309015,307716,0.307716
1310015,323103,0.323103
1311015,313234,0.313234
1312015,307906,0.307906
1313015,311596,0.311596
1314015,310371,0.310371
1315015,310761,0.310761
1316015,317412,0.317412
1317015,319253,0.319253
1318015,320134,0.320134
1319015,321352,0.321352
1320015,320778,0.320778
1321015,323854,0.323854
1322015,319969,0.319969
1323015,323127,0.323127
1324015,318693,0.318693
1325015,322378,0.322378
1326015,323265,0.323265
1327015,316618,0.316618
1328015,321340,0.32134
1329015,324531,0.324531
1330015,318252,0.318252
1331015,324068,0.324068
1332015,326522,0.326522
1333015,325088,0.325088
1334015,316348,0.316348
1335015,318829,0.318829
1336015,333166,0.333166
1337015,328961,0.328961
1338015,326877,0.326877
1339015,326511,0.326511
1340015,323041,0.323041
1341015,324119,0.324119
1342015,327918,0.327918
1343015,328079,0.328079
1344015,320745,0.320745
1345015,319980,0.31998
1346015,319892,0.319892
1347015,319396,0.319396
1348015,321707,0.321707
1349015,327549,0.327549
1350015,327961,0.327961
1351015,332843,0.332843
1352015,324154,0.324154
1353015,327233,0.327233
1354015,323318,0.323318
1355015,333260,0.33326
1356015,324970,0.32497
1357015,327550,0.32755
1358015,331688,0.331688
1359015,326249,0.326249
1360015,328130,0.32813
1361015,338496,0.338496
1362015,334086,0.334086
1363015,331702,0.331702
1364015,325090,0.32509
1365015,324372,0.324372
1366015,325401,0.325401
1367015,331588,0.331588
1368015,333966,0.333966
1369015,330918,0.330918
1370015,334141,0.334141
1371015,335814,0.335814
1372015,340653,0.340653
1373015,334667,0.334667
1374015,330522,0.330522
1375015,327962,0.327962
1376015,329067,0.329067
1377015,328130,0.32813
1378015,329197,0.329197
1379015,329261,0.329261
1380015,328437,0.328437
1381015,331892,0.331892
1382015,332048,0.332048
1383015,331223,0.331223
1384015,328698,0.328698
1385015,330672,0.330672
1386015,331927,0.331927
1387015,331844,0.331844
1388015,332104,0.332104
1389015,330321,0.330321
1390015,333684,0.333684
1391015,334994,0.334994
1392015,338367,0.338367
1393015,334570,0.33457
1394015,336742,0.336742
1395015,331031,0.331031
1396015,334123,0.334123
1397015,334343,0.334343
1398015,337632,0.337632
1399015,336829,0.336829
1400015,332634,0.332634
1401015,333916,0.333916
1402015,334745,0.334745
1403015,334738,0.334738
1404015,336119,0.336119
1405015,340555,0.340555
1406015,334581,0.334581
1407015,338506,0.338506
1408015,337420,0.33742
1409015,335541,0.335541
1410015,342294,0.342294
1411015,344319,0.344319
1412015,339525,0.339525
1413015,343716,0.343716
1414015,343510,0.34351
1415015,342302,0.342302
1416015,340014,0.340014
1417015,340256,0.340256
1418015,344865,0.344865
1419015,352195,0.352195
1420015,351481,0.351481
1421015,344647,0.344647
1422015,342653,0.342653
1423015,341988,0.341988
1424015,343941,0.343941
1425015,348736,0.348736
1426015,342749,0.342749
1427015,346386,0.346386
1428015,347401,0.347401
1429015,358008,0.358008
1430015,354102,0.354102
1431015,352342,0.352342
1432015,353762,0.353762
1433015,356851,0.356851
1434015,349105,0.349105
1435015,346918,0.346918
1436015,344093,0.344093
1437015,342807,0.342807
1438015,345728,0.345728
1439015,348210,0.34821
1440015,347662,0.347662
1441015,345627,0.345627
1442015,347552,0.347552
1443015,345561,0.345561
1444015,347989,0.347989
1445015,350396,0.350396
1446015,352622,0.352622
1447015,359302,0.359302
1448015,352297,0.352297
1449015,345892,0.345892
1450015,349259,0.349259
1451015,353111,0.353111
1452015,351894,0.351894
1453015,357618,0.357618
1454015,355704,0.355704
1455015,354008,0.354008
1456015,361377,0.361377
1457015,357064,0.357064
1458015,363656,0.363656
1459015,347159,0.347159
1460015,351953,0.351953
1461015,373021,0.373021
1462015,365203,0.365203
1463015,368135,0.368135
1464015,359434,0.359434
1465015,361449,0.361449
1466015,360715,0.360715
1467015,360702,0.360702
1468015,362268,0.362268
1469015,361206,0.361206
1470015,360004,0.360004
1471015,363049,0.363049
1472015,358054,0.358054
1473015,363800,0.3638
1474015,366829,0.366829
1475015,361103,0.361103
1476015,363014,0.363014
1477015,361677,0.361677
1478015,363626,0.363626
1479015,364846,0.364846
1480015,365357,0.365357
1481015,362646,0.362646
1482015,363145,0.363145
1483015,361897,0.361897
1484015,360677,0.360677
1485015,364256,0.364256
1486015,365734,0.365734
1487015,371065,0.371065
1488015,367029,0.367029
1489015,363291,0.363291
1490015,361987,0.361987
1491015,363445,0.363445
1492015,368240,0.36824
1493015,374108,0.374108
1494015,368336,0.368336
1495015,374788,0.374788
1496015,368644,0.368644
1497015,374494,0.374494
1498015,373153,0.373153
1499015,369748,0.369748
1500015,375059,0.375059
1501015,374393,0.374393
1502015,372647,0.372647
1503015,370123,0.370123
1504015,374037,0.374037
1505015,369720,0.36972
1506015,371998,0.371998
1507015,371650,0.37165
1508015,373885,0.373885
1509015,377228,0.377228
1510015,373359,0.373359
1511015,372612,0.372612
1512015,381652,0.381652
1513015,377652,0.377652
1514015,373725,0.373725
1515015,370010,0.37001
1516015,370760,0.37076
1517015,372328,0.372328
1518015,374121,0.374121
1519015,372386,0.372386
1520015,372632,0.372632
1521015,372556,0.372556
1522015,370933,0.370933
1523015,378663,0.378663
1524015,378882,0.378882
1525015,373924,0.373924
1526015,377690,0.37769
1527015,374900,0.3749
1528015,381974,0.381974
1529015,381835,0.381835
1530015,377184,0.377184
1531015,371524,0.371524
1532015,375418,0.375418
1533015,377513,0.377513
1534015,374797,0.374797
1535015,378535,0.378535
1536015,376899,0.376899
1537015,372933,0.372933
1538015,377865,0.377865
1539015,371816,0.371816
1540015,376837,0.376837
1541015,385978,0.385978
1542015,383349,0.383349
1543015,379063,0.379063
1544015,383331,0.383331
1545015,383229,0.383229
1546015,383892,0.383892
1547015,382721,0.382721
1548015,381065,0.381065
1549015,386747,0.386747
1550015,387880,0.38788
1551015,381491,0.381491
1552015,386465,0.386465
1553015,388169,0.388169
1554015,394040,0.39404
1555015,379209,0.379209
1556015,375187,0.375187
1557015,377716,0.377716
1558015,390812,0.390812
1559015,381034,0.381034
1560015,384359,0.384359
1561015,383637,0.383637
1562015,379852,0.379852
1563015,382099,0.382099
1564015,377418,0.377418
1565015,382354,0.382354
1566015,385424,0.385424
1567015,384716,0.384716
1568015,385031,0.385031
1569015,382738,0.382738
1570015,383225,0.383225
1571015,386078,0.386078
1572015,381460,0.38146
1573015,380805,0.380805
1574015,381912,0.381912
1575015,381741,0.381741
1576015,391852,0.391852
1577015,392985,0.392985
1578015,394780,0.39478
1579015,394029,0.394029
1580015,386877,0.386877
1581015,386504,0.386504
1582015,398141,0.398141
1583015,392898,0.392898
1584015,391304,0.391304
1585015,395674,0.395674
1586015,392194,0.392194
1587015,393959,0.393959
1588015,397717,0.397717
1589015,395738,0.395738
1590015,400683,0.400683
1591015,416335,0.416335
1592015,389603,0.389603
1593015,391548,0.391548
1594015,392261,0.392261
1595015,390619,0.390619
1596015,392455,0.392455
1597015,390242,0.390242
1598015,390058,0.390058
1599015,385706,0.385706
1600015,397749,0.397749
1601015,400766,0.400766
1602015,402735,0.402735
1603015,420044,0.420044
1604015,410484,0.410484
1605015,388489,0.388489
1606015,391869,0.391869
1607015,395846,0.395846
1608015,391110,0.39111
1609015,394156,0.394156
1610015,392930,0.39293
1611015,397519,0.397519
1612015,396528,0.396528
1613015,396266,0.396266
1614015,399393,0.399393
1615015,396085,0.396085
1616015,398608,0.398608
1617015,396468,0.396468
1618015,399741,0.399741
1619015,398014,0.398014
1620015,395764,0.395764
1621015,397897,0.397897
1622015,398265,0.398265
1623015,400972,0.400972
1624015,404094,0.404094
1625015,403609,0.403609
1626015,406425,0.406425
1627015,399257,0.399257
1628015,398401,0.398401
1629015,401287,0.401287
1630015,396944,0.396944
1631015,428040,0.42804
1632015,424407,0.424407
1633015,443084,0.443084
1634015,441696,0.441696
1635015,430246,0.430246
1636015,454971,0.454971
1637015,452167,0.452167
1638015,463513,0.463513
1639015,402602,0.402602
1640015,453546,0.453546
1641015,431657,0.431657
1642015,447305,0.447305
1643015,394021,0.394021
1644015,395014,0.395014
1645015,391589,0.391589
1646015,392066,0.392066
1647015,393383,0.393383
1648015,393330,0.39333
1649015,398686,0.398686
1650015,396069,0.396069
1651015,397503,0.397503
1652015,405372,0.405372
1653015,430279,0.430279
1654015,460367,0.460367
1655015,444246,0.444246
1656015,438818,0.438818
1657015,433635,0.433635
1658015,432199,0.432199
1659015,434781,0.434781
1660015,438086,0.438086
1661015,437389,0.437389
1662015,436811,0.436811
1663015,439626,0.439626
1664015,437253,0.437253
1665015,450166,0.450166
1666015,469790,0.46979
1667015,426129,0.426129
1668015,428591,0.428591
1669015,427700,0.4277
1670015,471047,0.471047
1671015,414577,0.414577
1672015,406313,0.406313
1673015,403789,0.403789
1674015,406020,0.40602
1675015,410316,0.410316
1676015,408936,0.408936
1677015,403303,0.403303
1678015,403822,0.403822
1679015,410739,0.410739
1680015,408599,0.408599
1681015,406646,0.406646
1682015,403824,0.403824
1683015,425325,0.425325
1684015,438980,0.43898
1685015,420507,0.420507
1686015,426121,0.426121
1687015,415144,0.415144
1688015,419182,0.419182
1689015,425089,0.425089
1690015,422660,0.42266
1691015,408632,0.408632
1692015,409009,0.409009
1693015,412747,0.412747
1694015,406230,0.40623
1695015,415318,0.415318
1696015,410829,0.410829
1697015,412252,0.412252
1698015,413688,0.413688
1699015,410185,0.410185
1700015,410623,0.410623
1701015,408441,0.408441
1702015,408722,0.408722
1703015,404592,0.404592
1704015,407622,0.407622
1705015,407331,0.407331
1706015,410387,0.410387
1707015,424096,0.424096
1708015,413128,0.413128
1709015,417782,0.417782
1710015,416309,0.416309
1711015,413948,0.413948
1712015,416225,0.416225
1713015,411143,0.411143
1714015,413707,0.413707
1715015,417749,0.417749
1716015,416068,0.416068
1717015,419902,0.419902
1718015,419793,0.419793
1719015,448421,0.448421
1720015,440566,0.440566
1721015,439869,0.439869
1722015,435171,0.435171
1723015,439410,0.43941
1724015,437468,0.437468
1725015,437640,0.43764
1726015,445804,0.445804
1727015,436654,0.436654
1728015,442073,0.442073
1729015,444660,0.44466
1730015,431270,0.43127
1731015,425360,0.42536
1732015,443946,0.443946
1733015,430536,0.430536
1734015,428340,0.42834
1735015,428558,0.428558
1736015,426583,0.426583
1737015,428442,0.428442
1738015,439941,0.439941
1739015,443947,0.443947
1740015,435037,0.435037
1741015,433021,0.433021
1742015,436783,0.436783
1743015,430193,0.430193
1744015,433590,0.43359
1745015,439570,0.43957
1746015,431068,0.431068
1747015,436568,0.436568
1748015,437632,0.437632
1749015,440367,0.440367
1750015,431608,0.431608
1751015,437232,0.437232
1752015,436035,0.436035
1753015,440282,0.440282
1754015,436712,0.436712
1755015,426027,0.426027
1756015,430309,0.430309
1757015,429001,0.429001
1758015,427099,0.427099
1759015,426352,0.426352
1760015,430456,0.430456
1761015,432004,0.432004
1762015,429609,0.429609
1763015,434689,0.434689
1764015,434830,0.43483
1765015,438520,0.43852
1766015,430877,0.430877
1767015,429993,0.429993
1768015,429670,0.42967
1769015,432859,0.432859
1770015,438260,0.43826
1771015,431363,0.431363
1772015,431498,0.431498
1773015,430061,0.430061
1774015,434671,0.434671
1775015,436478,0.436478
1776015,433596,0.433596
1777015,432185,0.432185
1778015,431315,0.431315
1779015,435344,0.435344
1780015,431129,0.431129
1781015,436033,0.436033
1782015,432709,0.432709
1783015,434884,0.434884
1784015,437552,0.437552
1785015,433341,0.433341
1786015,444171,0.444171
1787015,435994,0.435994
1788015,797513,0.439001
1789015,440510,0.44051
1790015,435639,0.435639
1791015,435075,0.435075
1792015,433034,0.433034
1793015,436286,0.436286
1794015,433532,0.433532
1795015,434005,0.434005
1796015,436401,0.436401
1797015,438187,0.438187
1798015,451353,0.451353
1799015,439822,0.439822
1800015,443246,0.443246
1801015,441488,0.441488
1802015,440715,0.440715
1803015,439359,0.439359
1804015,440724,0.440724
1805015,441251,0.441251
1806015,444455,0.444455
1807015,440702,0.440702
1808015,442822,0.442822
1809015,449640,0.44964
1810015,440269,0.440269
1811015,447475,0.447475
1812015,444009,0.444009
1813015,443075,0.443075
1814015,442143,0.442143
1815015,457762,0.457762
1816015,451305,0.451305
1817015,444878,0.444878
1818015,447678,0.447678
1819015,450351,0.450351
1820015,450910,0.45091
1821015,450316,0.450316
1822015,439336,0.439336
1823015,447808,0.447808
1824015,462167,0.462167
1825015,442026,0.442026
1826015,440010,0.44001
1827015,443219,0.443219
1828015,440446,0.440446
1829015,439850,0.43985
1830015,446980,0.44698
1831015,442652,0.442652
1832015,441540,0.44154
1833015,442341,0.442341
1834015,444080,0.44408
1835015,442510,0.44251
1836015,441161,0.441161
1837015,448459,0.448459
1838015,442263,0.442263
1839015,445267,0.445267
1840015,441698,0.441698
1841015,441842,0.441842
1842015,447318,0.447318
1843015,442407,0.442407
1844015,442775,0.442775
1845015,442838,0.442838
1846015,443871,0.443871
1847015,444826,0.444826
1848015,442466,0.442466
1849015,445101,0.445101
1850015,448594,0.448594
1851015,443063,0.443063
1852015,443241,0.443241
1853015,447608,0.447608
1854015,444152,0.444152
1855015,458530,0.45853
1856015,456848,0.456848
1857015,457967,0.457967
1858015,458916,0.458916
1859015,452076,0.452076
1860015,461827,0.461827
1861015,463624,0.463624
1862015,466257,0.466257
1863015,464851,0.464851
1864015,462431,0.462431
1865015,456668,0.456668
1866015,454480,0.45448
1867015,473509,0.473509
1868015,466434,0.466434
1869015,463383,0.463383
1870015,468791,0.468791
1871015,460565,0.460565
1872015,457650,0.45765
1873015,469505,0.469505
1874015,462423,0.462423
1875015,462121,0.462121
1876015,462306,0.462306
1877015,460299,0.460299
1878015,470828,0.470828
1879015,466505,0.466505
1880015,460179,0.460179
1881015,455343,0.455343
1882015,474539,0.474539
1883015,469010,0.46901
1884015,460985,0.460985
1885015,474750,0.47475
1886015,475628,0.475628
1887015,475780,0.47578
1888015,459813,0.459813
1889015,461901,0.461901
1890015,465271,0.465271
1891015,459834,0.459834
1892015,459121,0.459121
1893015,473710,0.47371
1894015,473922,0.473922
1895015,475747,0.475747
1896015,464411,0.464411
1897015,457579,0.457579
1898015,470803,0.470803
1899015,470194,0.470194
1900015,461032,0.461032
1901015,456477,0.456477
1902015,459030,0.45903
1903015,474005,0.474005
1904015,474698,0.474698
1905015,477151,0.477151
1906015,480867,0.480867
1907015,477582,0.477582
1908015,477435,0.477435
1909015,476091,0.476091
1910015,478408,0.478408
1911015,484202,0.484202
1912015,481424,0.481424
1913015,479076,0.479076
1914015,483598,0.483598
1915015,481674,0.481674
1916015,484696,0.484696
1917015,476083,0.476083
1918015,465603,0.465603
1919015,467678,0.467678
1920015,472868,0.472868
1921015,480021,0.480021
1922015,471795,0.471795
1923015,479036,0.479036
1924015,483712,0.483712
1925015,473877,0.473877
1926015,478459,0.478459
1927015,478548,0.478548
1928015,475765,0.475765
1929015,474175,0.474175
1930015,482809,0.482809
1931015,485020,0.48502
1932015,483878,0.483878
1933015,479884,0.479884
1934015,485856,0.485856
1935015,488982,0.488982
1936015,489241,0.489241
1937015,483134,0.483134
1938015,489613,0.489613
1939015,487118,0.487118
1940015,471737,0.471737
1941015,474582,0.474582
1942015,482705,0.482705
1943015,475634,0.475634
1944015,475709,0.475709
1945015,477636,0.477636
1946015,476993,0.476993
1947015,477038,0.477038
1948015,473733,0.473733
1949015,470571,0.470571
1950015,487119,0.487119
1951015,483338,0.483338
1952015,478488,0.478488
1953015,479353,0.479353
1954015,479895,0.479895
1955015,492597,0.492597
1956015,489746,0.489746
1957015,488951,0.488951
1958015,488447,0.488447
1959015,491896,0.491896
1960015,488365,0.488365
1961015,496702,0.496702
1962015,487303,0.487303
1963015,490121,0.490121
1964015,489728,0.489728
1965015,488286,0.488286
1966015,486083,0.486083
1967015,490741,0.490741
1968015,495662,0.495662
1969015,482513,0.482513
1970015,483049,0.483049
1971015,484377,0.484377
1972015,486235,0.486235
1973015,496384,0.496384
1974015,487528,0.487528
1975015,495908,0.495908
1976015,495793,0.495793
1977015,491328,0.491328
1978015,499699,0.499699
1979015,496588,0.496588
1980015,489311,0.489311
1981015,493666,0.493666
1982015,487426,0.487426
1983015,494037,0.494037
1984015,503460,0.50346
1985015,502037,0.502037
1986015,484966,0.484966
1987015,481938,0.481938
1988015,499921,0.499921
1989015,501200,0.5012
1990015,496012,0.496012
1991015,490738,0.490738
1992015,501371,0.501371
1993015,500557,0.500557
1994015,503095,0.503095
1995015,504401,0.504401
1996015,501930,0.50193
1997015,501676,0.501676
1998015,519356,0.519356
1999015,514261,0.514261
Total test time: -634.241
